Id,Weekly_Sales
3_19_2013-01-11,695.59345031021
3_19_2013-01-18,712.3606101697168
3_19_2013-01-25,712.3606101697168
3_19_2013-02-01,677.280893837583
3_19_2013-02-08,819.3593868307322
3_19_2013-02-15,635.2203335623725
3_19_2013-02-22,576.0521190908956
3_19_2013-03-01,605.1394098287502
3_19_2013-03-08,684.1047237844358
3_19_2013-03-15,605.1394098287502
3_19_2013-03-22,591.5135208447042
3_19_2013-03-29,572.3686627600226
3_19_2013-04-05,516.5374830329413
3_19_2013-04-12,572.3686627600226
3_19_2013-04-19,572.3686627600226
3_19_2013-04-26,572.3686627600226
3_19_2013-05-03,580.8604493478513
3_19_2013-05-10,570.3289347733872
3_19_2013-05-17,481.0939466918813
3_19_2013-05-24,675.9314847525153
3_19_2013-05-31,656.7866266678337
3_19_2013-06-07,735.7519406235195
3_19_2013-06-14,735.7519406235195
3_19_2013-06-21,519.5075410311954
3_19_2013-06-28,457.6190036199238
3_19_2013-07-05,592.8605073209841
3_19_2013-07-12,540.9427561165174
3_19_2013-07-19,1531.9176029556713
3_19_2013-07-26,983.4523277549321
3_20_2012-11-02,1820.7324577318307
3_20_2012-11-09,1774.0042901392524
3_20_2012-11-16,1804.9962197937648
3_20_2012-11-23,3337.547945449503
3_20_2012-11-30,2385.5784918023887
3_20_2012-12-07,1977.8444164681268
3_20_2012-12-14,2086.0393912849418
3_20_2012-12-21,1750.3274332908875
3_20_2012-12-28,1620.926540314971
3_20_2013-01-04,1368.5751511068497
3_20_2013-01-11,1760.3307166488376
3_20_2013-01-18,1777.0978765083444
3_20_2013-01-25,2002.5379145297115
3_20_2013-02-01,2758.278799803882
3_20_2013-02-08,2610.3990484943715
3_20_2013-02-15,2197.575564513533
3_20_2013-02-22,2250.043245498742
3_20_2013-03-01,2781.743700701593
3_20_2013-03-08,2895.288195857897
3_20_2013-03-15,2816.322881902211
3_20_2013-03-22,3010.9648522083116
3_20_2013-03-29,2391.547821948812
3_20_2013-04-05,2355.3675247380093
3_20_2013-04-12,2171.981722298829
3_20_2013-04-19,2430.484517180122
3_20_2013-04-26,2307.5455647956087
3_20_2013-05-03,1928.237101849908
3_20_2013-05-10,2651.3268407396863
3_20_2013-05-17,1804.2321954767806
3_20_2013-05-24,2643.1252481541337
3_20_2013-05-31,2129.5761187714716
3_20_2013-06-07,2702.945704025138
3_20_2013-06-14,2187.5474217011124
3_20_2013-06-21,2334.022145766793
3_20_2013-06-28,1804.2321954767806
3_20_2013-07-05,2673.8584132872834
3_20_2013-07-12,2621.9406620828167
3_20_2013-07-19,2410.9477317358433
3_20_2013-07-26,2024.3043195583607
3_21_2012-11-02,1550.1935588246706
3_21_2012-11-09,1411.7662099070842
3_21_2012-11-16,1611.1530786625556
3_21_2012-11-23,2166.6475442543633
3_21_2012-11-30,2025.4602804191304
3_21_2012-12-07,1800.2543011130736
3_21_2012-12-14,1805.0580677671105
3_21_2012-12-21,1888.8097983862713
3_21_2012-12-28,1462.7491077652226
3_21_2013-01-04,1234.8097301178
3_21_2013-01-11,1234.8097301178
3_21_2013-01-18,1047.4988959239197
3_21_2013-01-25,1015.8657827746166
3_21_2013-02-01,1480.0561332285013
3_21_2013-02-08,1471.252224626922
3_21_2013-02-15,1423.6928747028587
3_21_2013-02-22,1250.7205176667014
3_21_2013-03-01,1414.1984084381877
3_21_2013-03-08,1401.464541068865
3_21_2013-03-15,1414.1984084381877
3_21_2013-03-22,1517.1411974192797
3_21_2013-03-29,1566.3772523104262
3_21_2013-04-05,2036.5223521123453
3_21_2013-04-12,1866.9134938180603
3_21_2013-04-19,1866.4336365274062
3_21_2013-04-26,1666.4721148154758
3_21_2013-05-03,1766.6630827283122
3_21_2013-05-10,1643.4383758027952
3_21_2013-05-17,1550.9589950301768
3_21_2013-05-24,1635.2367832172422
3_21_2013-05-31,1330.186057300952
3_21_2013-06-07,1524.737063574888
3_21_2013-06-14,1524.737063574888
3_21_2013-06-21,1240.8111332990788
3_21_2013-06-28,1175.6782031966948
3_21_2013-07-05,1290.68915651691
3_21_2013-07-12,1106.0933038588016
3_21_2013-07-19,1422.6833094631218
3_21_2013-07-26,1261.4799353070064
3_22_2012-11-02,3556.614004210989
3_22_2012-11-09,3289.5992760813688
3_22_2012-11-16,3583.8981540309323
3_22_2012-11-23,6150.879317809655
3_22_2012-11-30,4495.78640999437
3_22_2012-12-07,4452.831885264692
3_22_2012-12-14,4853.649929398824
3_22_2012-12-21,4881.236964329427
3_22_2012-12-28,4250.224205949359
3_22_2013-01-04,3089.304648976808
3_22_2013-01-11,3674.646800767324
3_22_2013-01-18,3673.3043810150557
3_22_2013-01-25,3760.5088706184038
3_22_2013-02-01,4103.49167536592
3_22_2013-02-08,4747.182033763221
3_22_2013-02-15,5236.305880108078
3_22_2013-02-22,4912.342676297897
3_22_2013-03-01,4941.429967035751
3_22_2013-03-08,5644.757834481973
3_22_2013-03-15,3734.8473589972978
3_22_2013-03-22,4083.913396311968
3_22_2013-03-29,3541.5644338132197
3_22_2013-04-05,3509.3858443498257
3_22_2013-04-12,3189.269181744652
3_22_2013-04-19,3886.1771327771
3_22_2013-04-26,3210.263192770697
3_22_2013-05-03,3594.702821690781
3_22_2013-05-10,3233.9937810422252
3_22_2013-05-17,3094.750072985398
3_22_2013-05-24,3332.52532807677
3_22_2013-05-31,3639.5538437716036
3_22_2013-06-07,3948.0759516045055
3_22_2013-06-14,3911.0292030472738
3_22_2013-06-21,3914.792876417108
3_22_2013-06-28,3381.0842126058665
3_22_2013-07-05,3585.7088686378693
3_22_2013-07-12,3967.4931121156496
3_22_2013-07-19,3918.7741062212663
3_22_2013-07-26,3527.829947399313
3_23_2012-11-02,14790.346218084616
3_23_2012-11-09,13714.610781461857
3_23_2012-11-16,13088.444182232088
3_23_2012-11-23,14182.100602954251
3_23_2012-11-30,14224.227643076585
3_23_2012-12-07,17517.088886331723
3_23_2012-12-14,19570.14586107318
3_23_2012-12-21,22278.653841240084
3_23_2012-12-28,14288.132290699385
3_23_2013-01-04,10991.73983175887
3_23_2013-01-11,10201.796811933233
3_23_2013-01-18,9305.221056049526
3_23_2013-01-25,8571.99218645197
3_23_2013-02-01,10619.286525911975
3_23_2013-02-08,12232.783584496316
3_23_2013-02-15,12924.450173193596
3_23_2013-02-22,13071.320312638025
3_23_2013-03-01,13938.117335711147
3_23_2013-03-08,14358.399003229766
3_23_2013-03-15,12983.228937355434
3_23_2013-03-22,12344.979215488498
3_23_2013-03-29,12512.351375850882
3_23_2013-04-05,15648.058557189792
3_23_2013-04-12,13733.493112489208
3_23_2013-04-19,13275.065164038038
3_23_2013-04-26,12618.192737248439
3_23_2013-05-03,14135.792740538538
3_23_2013-05-10,13445.468144031793
3_23_2013-05-17,14120.39512731561
3_23_2013-05-24,13751.516315798322
3_23_2013-05-31,14314.407003449956
3_23_2013-06-07,15936.898227887232
3_23_2013-06-14,17793.952381621402
3_23_2013-06-21,17338.948711584944
3_23_2013-06-28,17286.220173030728
3_23_2013-07-05,15345.592529736545
3_23_2013-07-12,14278.564284988826
3_23_2013-07-19,14480.709664505817
3_23_2013-07-26,13756.559878918877
3_24_2012-11-02,3786.135653802566
3_24_2012-11-09,3207.362097909164
3_24_2012-11-16,3282.149502275803
3_24_2012-11-23,4349.2984464489955
3_24_2012-11-30,4364.752534887594
3_24_2012-12-07,4943.224224633381
3_24_2012-12-14,6184.646880533427
3_24_2012-12-21,6440.935446862847
3_24_2012-12-28,3719.0024293509077
3_24_2013-01-04,3089.304648976808
3_24_2013-01-11,2818.26197064258
3_24_2013-01-18,2231.3887095629725
3_24_2013-01-25,1992.1717273967106
3_24_2013-02-01,2444.1774242233287
3_24_2013-02-08,3989.712294172296
3_24_2013-02-15,3458.0649859272917
3_24_2013-02-22,2995.653640454579
3_24_2013-03-01,3074.102929184851
3_24_2013-03-08,3123.381209612813
3_24_2013-03-15,2815.0331492549267
3_24_2013-03-22,3155.6020207548645
3_24_2013-03-29,2621.0588803461574
3_24_2013-04-05,3228.778901747448
3_24_2013-04-12,2697.123027158742
3_24_2013-04-19,2507.3339792562692
3_24_2013-04-26,2289.5908654067075
3_24_2013-05-03,2316.037351383437
3_24_2013-05-10,1896.711576249399
3_24_2013-05-17,2029.672233498148
3_24_2013-05-24,2353.1670038514744
3_24_2013-05-31,2355.016156792838
3_24_2013-06-07,2187.5474217011124
3_24_2013-06-14,2187.5474217011124
3_24_2013-06-21,1869.3651255791647
3_24_2013-06-28,1966.5924069889427
3_24_2013-07-05,2307.043398330525
3_24_2013-07-12,2996.9557937573154
3_24_2013-07-19,3288.649112009617
3_24_2013-07-26,3119.1651859121475
3_25_2012-11-02,5077.425117422236
3_25_2012-11-09,5030.696949829658
3_25_2012-11-16,5161.7029056093015
3_25_2012-11-23,5175.006571846001
3_25_2012-11-30,5599.669292383891
3_25_2012-12-07,6137.242704435046
3_25_2012-12-14,7098.447052458993
3_25_2012-12-21,6610.675434118764
3_25_2012-12-28,4837.270512228587
3_25_2013-01-04,4272.100006610778
3_25_2013-01-11,3907.8285180291336
3_25_2013-01-18,3353.94989363743
3_25_2013-01-25,3602.569473841078
3_25_2013-02-01,4701.057080715505
3_25_2013-02-08,5796.527777770473
3_25_2013-02-15,5174.159520119807
3_25_2013-02-22,5464.8542090609
3_25_2013-03-01,6303.323856318498
3_25_2013-03-08,5896.018562552399
3_25_2013-03-15,6163.155636390198
3_25_2013-03-22,6017.079226047356
3_25_2013-03-29,5946.259401261676
3_25_2013-04-05,6519.746767234233
3_25_2013-04-12,6197.937034838586
3_25_2013-04-19,5995.755791000353
3_25_2013-04-26,5618.748982457753
3_25_2013-05-03,5215.675378675101
3_25_2013-05-10,6210.47053071732
3_25_2013-05-17,5668.499217094439
3_25_2013-05-24,5471.31140940223
3_25_2013-05-31,6243.8817558680585
3_25_2013-06-07,5235.768716360043
3_25_2013-06-14,5517.234312239317
3_25_2013-06-21,5156.803402404358
3_25_2013-06-28,5373.1360681812475
3_25_2013-07-05,5488.147021501462
3_25_2013-07-12,4886.400141995486
3_25_2013-07-19,4717.324813486298
3_25_2013-07-26,4363.909844723823
3_26_2012-11-02,5207.137893989737
3_26_2012-11-09,4114.442531643562
3_26_2012-11-16,3963.92425130586
3_26_2012-11-23,4405.661640078452
3_26_2012-11-30,4445.05439749016
3_26_2012-12-07,4468.985077917207
3_26_2012-12-14,4644.816801613102
3_26_2012-12-21,5488.147652611555
3_26_2012-12-28,3542.5914198788987
3_26_2013-01-04,2839.7978682551566
3_26_2013-01-11,2276.137183901843
3_26_2013-01-18,2541.659834194881
3_26_2013-01-25,2507.646398298347
3_26_2013-02-01,2734.2120571035975
3_26_2013-02-08,3292.460211956588
3_26_2013-02-15,3498.1104728328733
3_26_2013-02-22,3316.2503591262816
3_26_2013-03-01,4110.530641377015
3_26_2013-03-08,3832.070850816793
3_26_2013-03-15,3835.8345241866273
3_26_2013-03-22,3561.9007607838707
3_26_2013-03-29,3715.0985927364973
3_26_2013-04-05,3791.336776481719
3_26_2013-04-12,4063.2639201605557
3_26_2013-04-19,3825.063641519582
3_26_2013-04-26,3754.838328511273
3_26_2013-05-03,2904.729992355581
3_26_2013-05-10,2873.204466755072
3_26_2013-05-17,2411.2537048522654
3_26_2013-05-24,2544.174112039557
3_26_2013-05-31,2320.583226959554
3_26_2013-06-07,2325.84089051299
3_26_2013-06-14,2086.623908346728
3_26_2013-06-21,2472.3156145786706
3_26_2013-06-28,1942.5256642886577
3_26_2013-07-05,2057.5366176088733
3_26_2013-07-12,2005.618866404406
3_26_2013-07-19,2437.622251171957
3_26_2013-07-26,1669.3214133668064
3_27_2012-11-02,627.3304176505524
3_27_2012-11-09,580.602250057974
3_27_2012-11-16,708.3638131465059
3_27_2012-11-23,882.741815319584
3_27_2012-11-30,833.2537328093597
3_27_2012-12-07,712.9943436982927
3_27_2012-12-14,710.9546157116573
3_27_2012-12-21,1056.3483867542052
3_27_2012-12-28,853.0012655022109
3_27_2013-01-04,695.59345031021
3_27_2013-01-11,695.59345031021
3_27_2013-01-18,567.7637702881253
3_27_2013-01-25,453.95962772344484
3_27_2013-02-01,677.280893837583
3_27_2013-02-08,1097.3924360189314
3_27_2013-02-15,818.3131434484486
3_27_2013-02-22,645.3407864122909
3_27_2013-03-01,674.4280771501454
3_27_2013-03-08,570.3005812197549
3_27_2013-03-15,491.3352672640697
3_27_2013-03-22,591.5135208447042
3_27_2013-03-29,572.3686627600226
3_27_2013-04-05,516.5374830329413
3_27_2013-04-12,572.3686627600226
3_27_2013-04-19,511.42741382690593
3_27_2013-04-26,511.42741382690593
3_27_2013-05-03,496.89836262469544
3_27_2013-05-10,509.38768584027065
3_27_2013-05-17,420.15269775876436
3_27_2013-05-24,501.1860932547177
3_27_2013-05-31,482.0412351700364
3_27_2013-06-07,537.9857113356824
3_27_2013-06-14,470.2417965852453
3_27_2013-06-21,482.0412351700364
3_27_2013-06-28,420.15269775876436
3_27_2013-07-05,508.8984205978281
3_27_2013-07-12,480.00150718340103
3_27_2013-07-19,619.9080700722033
3_27_2013-07-26,461.94908860720005
3_28_2012-11-02,390.324377385982
3_28_2012-11-09,343.5962097934037
3_28_2012-11-16,453.9229758297469
3_28_2012-11-23,628.3009780028244
3_28_2012-11-30,613.6913034882075
3_28_2012-12-07,493.43191437714074
3_28_2012-12-14,456.5137783948983
3_28_2012-12-21,504.80457914253134
3_28_2012-12-28,413.8413081360785
3_28_2013-01-04,295.47716315008716
3_28_2013-01-11,295.47716315008716
3_28_2013-01-18,273.44086860830197
3_28_2013-01-25,238.56246061269482
3_28_2013-02-01,421.42809188460535
3_28_2013-02-08,563.5065848777543
3_28_2013-02-15,396.8023286615837
3_28_2013-02-22,246.85080941546514
3_28_2013-03-01,275.93810015331974
3_28_2013-03-08,331.88257631896613
3_28_2013-03-15,275.93810015331974
3_28_2013-03-22,358.6815566817657
3_28_2013-03-29,339.53669859708435
3_28_2013-04-05,283.7055188700028
3_28_2013-04-12,374.4151065926915
3_28_2013-04-19,374.4151065926915
3_28_2013-04-26,374.4151065926915
3_28_2013-05-03,377.3208524426696
3_28_2013-05-10,337.496970610449
3_28_2013-05-17,265.6967795811314
3_28_2013-05-24,329.295378024896
3_28_2013-05-31,310.1505199402147
3_28_2013-06-07,366.0949961058611
3_28_2013-06-14,366.0949961058611
3_28_2013-06-21,310.1505199402147
3_28_2013-06-28,265.6967795811314
3_28_2013-07-05,337.00770536800655
3_28_2013-07-12,308.11079195357934
3_28_2013-07-19,364.0552681192258
3_28_2013-07-26,246.55192149645003
3_29_2012-11-02,1539.339950534021
3_29_2012-11-09,1662.9319584548007
3_29_2012-11-16,1698.9943402183244
3_29_2012-11-23,2645.5027240205354
3_29_2012-11-30,2080.616359186286
3_29_2012-12-07,2456.647103412149
3_29_2012-12-14,2812.9465327040007
3_29_2012-12-21,3959.3482946287886
3_29_2012-12-28,2479.302196598073
3_29_2013-01-04,1978.7541527782585
3_29_2013-01-11,1542.5137921440669
3_29_2013-01-18,1419.0827831354184
3_29_2013-01-25,1012.0495365775843
3_29_2013-02-01,1511.8939436464755
3_29_2013-02-08,1915.9917934779908
3_29_2013-02-15,1717.550041959199
3_29_2013-02-22,1316.2988002537375
3_29_2013-03-01,1584.7232812202167
3_29_2013-03-08,1663.688595175902
3_29_2013-03-15,1524.6572130445118
3_29_2013-03-22,1719.299183350612
3_29_2013-03-29,1393.2544464082766
3_29_2013-04-05,1246.2039426468414
3_29_2013-04-12,1370.4160353497507
3_29_2013-04-19,1193.2891751903258
3_29_2013-04-26,1190.3510319463262
3_29_2013-05-03,1436.4675101827893
3_29_2013-05-10,1390.6392863318479
3_29_2013-05-17,1301.4042982503413
3_29_2013-05-24,1245.857990401999
3_29_2013-05-31,1262.0098415937953
3_29_2013-06-07,1456.5608478677314
3_29_2013-06-14,1456.5608478677314
3_29_2013-06-21,1377.595533912046
3_29_2013-06-28,1312.462603809662
3_29_2013-07-05,1427.4735571298768
3_29_2013-07-12,1467.2549872504185
3_29_2013-07-19,1816.554502844593
3_29_2013-07-26,1563.6519473634696
3_30_2012-11-02,1308.582422922036
3_30_2012-11-09,1194.5670855651476
3_30_2012-11-16,1357.2061544940943
3_30_2012-11-23,1487.1872360038858
3_30_2012-11-30,1335.1152744528745
3_30_2012-12-07,1282.1430551061167
3_30_2012-12-14,1212.8161573551722
3_30_2012-12-21,1157.1648361124364
3_30_2012-12-28,886.5305450961326
3_30_2013-01-04,824.0629692062547
3_30_2013-01-11,1006.3411792717617
3_30_2013-01-18,1023.1083391312686
3_30_2013-01-25,955.8211693669597
3_30_2013-02-01,1484.0542968940413
3_30_2013-02-08,1626.1327898871905
3_30_2013-02-15,1305.4140332745353
3_30_2013-02-22,1280.0796851419946
3_30_2013-03-01,1926.3625794432041
3_30_2013-03-08,2005.3278933988897
3_30_2013-03-15,1971.7726367374012
3_30_2013-03-22,2152.6376628986072
3_30_2013-03-29,1908.0527667925587
3_30_2013-04-05,1829.3831760069513
3_30_2013-04-12,1663.7789657054032
3_30_2013-04-19,1754.998289739757
3_30_2013-04-26,1684.7729767314484
3_30_2013-05-03,1614.6437691309268
3_30_2013-05-10,1491.4190622054095
3_30_2013-05-17,1398.939681432791
3_30_2013-05-24,1574.9166509448648
3_30_2013-05-31,1747.0859793995864
3_30_2013-06-07,1713.3581010042187
3_30_2013-06-14,1713.3581010042187
3_30_2013-06-21,1634.3927870485334
3_30_2013-06-28,1398.939681432791
3_30_2013-07-05,1775.9699915913725
3_30_2013-07-12,1428.486185953292
3_30_2013-07-19,1711.3183730175833
3_30_2013-07-26,1550.114998861468
3_31_2012-11-02,905.3634668387513
3_31_2012-11-09,858.6352992461728
3_31_2012-11-16,891.456623032582
3_31_2012-11-23,1065.8346252056601
3_31_2012-11-30,1186.5949545577544
3_31_2012-12-07,1533.3046952567531
3_31_2012-12-14,1793.2843241084838
3_31_2012-12-21,1785.3368734026367
3_31_2012-12-28,1448.651106783461
3_31_2013-01-04,1140.0741880843484
3_31_2013-01-11,1140.0741880843484
3_31_2013-01-18,917.1092972754623
3_31_2013-01-25,578.8220758474461
3_31_2013-02-01,791.0850364022639
3_31_2013-02-08,1002.4521967168081
3_31_2013-02-15,1455.530685120833
3_31_2013-02-22,1078.6914549760697
3_31_2013-03-01,1107.778745713924
3_31_2013-03-08,1091.803820367487
3_31_2013-03-15,749.7362497103417
3_31_2013-03-22,849.9145032909763
3_31_2013-03-29,572.3686627600226
3_31_2013-04-05,516.5374830329413
3_31_2013-04-12,572.3686627600226
3_31_2013-04-19,572.3686627600226
3_31_2013-04-26,572.3686627600226
3_31_2013-05-03,694.6645919125322
3_31_2013-05-10,684.1330773380681
3_31_2013-05-17,594.8980892565618
3_31_2013-05-24,675.9314847525153
3_31_2013-05-31,656.7866266678337
3_31_2013-06-07,735.7519406235195
3_31_2013-06-14,621.9477980588387
3_31_2013-06-21,542.9824841031528
3_31_2013-06-28,481.0939466918813
3_31_2013-07-05,870.893556509183
3_31_2013-07-12,1361.253107674978
3_31_2013-07-19,1303.6387182863675
3_31_2013-07-26,1282.25944016566
3_32_2012-11-02,3897.348090275854
3_32_2012-11-09,4071.520578078975
3_32_2012-11-16,5487.122808297696
3_32_2012-11-23,5322.797501378786
3_32_2012-11-30,5275.953723148898
3_32_2012-12-07,5468.793043066406
3_32_2012-12-14,8879.687504773487
3_32_2012-12-21,14434.68573667655
3_32_2012-12-28,13199.959494505798
3_32_2013-01-04,6188.815324626863
3_32_2013-01-11,4411.572142466139
3_32_2013-01-18,3710.2193918406
3_32_2013-01-25,3749.581271181395
3_32_2013-02-01,4419.591484836232
3_32_2013-02-08,6756.502324413207
3_32_2013-02-15,13123.49591334573
3_32_2013-02-22,5051.720763302612
3_32_2013-03-01,5102.001926350147
3_32_2013-03-08,4514.383522110587
3_32_2013-03-15,4247.154340466111
3_32_2013-03-22,4314.111990922142
3_32_2013-03-29,3520.058318115265
3_32_2013-04-05,4540.313669910865
3_32_2013-04-12,4562.719896223544
3_32_2013-04-19,4744.206819404204
3_32_2013-04-26,4402.613271511682
3_32_2013-05-03,4765.705126163343
3_32_2013-05-10,6073.068195426726
3_32_2013-05-17,8198.385228114861
3_32_2013-05-24,5389.284250722621
3_32_2013-05-31,5084.846830521119
3_32_2013-06-07,5554.468821457076
3_32_2013-06-14,5075.286890521632
3_32_2013-06-21,4600.27372429364
3_32_2013-06-28,4287.100151726383
3_32_2013-07-05,4583.196448749493
3_32_2013-07-12,4477.877673692202
3_32_2013-07-19,4556.842987647887
3_32_2013-07-26,3943.072044618851
3_33_2012-11-02,3676.9837604423114
3_33_2012-11-09,3788.49478800683
3_33_2012-11-16,3939.288650960512
3_33_2012-11-23,5408.691004333108
3_33_2012-11-30,4457.024368542733
3_33_2012-12-07,5341.106966454919
3_33_2012-12-14,6184.646880533427
3_33_2012-12-21,6440.935446862847
3_33_2012-12-28,3719.0024293509077
3_33_2013-01-04,2863.864610955441
3_33_2013-01-11,2353.6049504549524
3_33_2013-01-18,2217.611765418078
3_33_2013-01-25,2002.5379145297115
3_33_2013-02-01,2970.9337199662186
3_33_2013-02-08,4153.005216342217
3_33_2013-02-15,3764.082660759469
3_33_2013-02-22,3447.281911604231
3_33_2013-03-01,3948.756497052799
3_33_2013-03-08,4085.878378182913
3_33_2013-03-15,4247.154340466111
3_33_2013-03-22,3751.858096362283
3_33_2013-03-29,3815.442225603122
3_33_2013-04-05,3943.0878390320727
3_33_2013-04-12,3352.5621039145713
3_33_2013-04-19,3443.781427948925
3_33_2013-04-26,3210.263192770697
3_33_2013-05-03,3454.981433588352
3_33_2013-05-10,3128.0720004999866
3_33_2013-05-17,3411.540462059624
3_33_2013-05-24,3179.027861172464
3_33_2013-05-31,3556.8248564460832
3_33_2013-06-07,3238.8483170434683
3_33_2013-06-14,3238.8483170434683
3_33_2013-06-21,3100.7255498297527
3_33_2013-06-28,2916.951767880656
3_33_2013-07-05,3445.98748053544
3_33_2013-07-12,4147.819003690798
3_33_2013-07-19,5031.036795092537
3_33_2013-07-26,4279.9571738694785
3_34_2012-11-02,5993.320877759369
3_34_2012-11-09,5583.20848259266
3_34_2012-11-16,5161.7029056093015
3_34_2012-11-23,6067.732657758775
3_34_2012-11-30,6709.484951484303
3_34_2012-12-07,6860.2346413705745
3_34_2012-12-14,7249.105311405459
3_34_2012-12-21,8155.2819697962295
3_34_2012-12-28,5852.236509694759
3_34_2013-01-04,4659.612784931011
3_34_2013-01-11,4411.572142466139
3_34_2013-01-18,3491.984604221095
3_34_2013-01-25,3443.5635963492173
